movieID	name	year	genre1	genre2	genre3
3019	Drugstore Cowboy 	1989	Crime	Drama	
3020	Falling Down 	1993	Action	Drama	
3021	Funhouse, The 	1981	Horror		
3022	General, The 	1927	Comedy		
3024	Piranha 	1978	Horror	Sci-Fi	
3025	Rough Night in Jericho 	1967	Western		
3028	Taming of the Shrew, The 	1967	Comedy		
3029	Nighthawks 	1981	Action	Drama	
3030	Yojimbo 	1961	Comedy	Drama	Western
3031	Repossessed 	1990	Comedy		
3032	Omega Man, The 	1971	Sci-Fi		
3033	Spaceballs 	1987	Comedy	Sci-Fi	
3034	Robin Hood 	1973	Animation	Children's	
3035	Mister Roberts 	1955	Comedy	Drama	War
3036	Quest for Fire 	1981	Adventure		
3037	Little Big Man 	1970	Comedy	Drama	Western
3038	Face in the Crowd, A 	1957	Drama		
3039	Trading Places 	1983	Comedy		
3040	Meatballs 	1979	Comedy		
3041	Meatballs Part II 	1984	Comedy		
3042	Meatballs III 	1987	Comedy		
3044	Dead Again 	1991	Mystery	Romance	Thriller
3045	Peter's Friends 	1992	Comedy	Drama	
3046	Incredibly True Adventure of Two Girls in Love, The 	1995	Comedy	Romance	
3048	Under the Rainbow 	1981	Comedy		
3049	How I Won the War 	1967	Comedy	War	
3051	Anywhere But Here 	1999	Drama		
3052	Dogma 	1999	Comedy		
3053	Messenger: The Story of Joan of Arc, The 	1999	Drama	War	
3054	Pokemon: The First Movie 	1998	Animation	Children's	
3055	Felicia's Journey 	1999	Thriller		
3060	Commitments, The 	1991	Comedy	Drama	
3061	Holiday Inn 	1942	Comedy	Musical	
3062	Longest Day, The 	1962	Action	Drama	War
3063	Poison Ivy 	1992	Thriller		
3064	Poison Ivy: New Seduction 	1997	Thriller		
3066	Tora! Tora! Tora! 	1970	War		
3067	Women on the Verge of a Nervous Breakdown 	1988	Comedy	Drama	
3068	Verdict, The 	1982	Drama		
3069	Effect of Gamma Rays on Man-in-the-Moon Marigolds, The 	1972	Drama		
3070	Adventures of Buckaroo Bonzai Across the 8th Dimension, The 	1984	Adventure	Comedy	Sci-Fi
3071	Stand and Deliver 	1987	Drama		
3072	Moonstruck 	1987	Comedy		
3073	Sandpiper, The 	1965	Drama	Romance	
3074	Jeremiah Johnson 	1972	Western		
3075	Repulsion 	1965	Thriller		
3076	Irma la Douce 	1963	Comedy		
3078	Liberty Heights 	1999	Drama		
3079	Mansfield Park 	1999	Drama		
3081	Sleepy Hollow 	1999	Horror	Romance	
3082	World Is Not Enough, The 	1999	Action	Thriller	
3083	All About My Mother (Todo Sobre Mi Madre) 	1999	Comedy	Drama	
3086	March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) 	1934	Comedy		
3087	Scrooged 	1988	Comedy		
3088	Harvey 	1950	Comedy		
3089	Bicycle Thief, The (Ladri di biciclette) 	1948	Drama		
3090	Matewan 	1987	Drama		
3091	Kagemusha 	1980	Drama	War	
3092	Chushingura 	1962	Drama		
3093	McCabe & Mrs. Miller 	1971	Drama	Western	
3094	Maurice 	1987	Drama	Romance	
3095	Grapes of Wrath, The 	1940	Drama		
3096	My Man Godfrey 	1957	Comedy		
3098	Natural, The 	1984	Drama		
3100	River Runs Through It, A 	1992	Drama		
3101	Fatal Attraction 	1987	Thriller		
3104	Midnight Run 	1988	Action	Adventure	Comedy
3105	Awakenings 	1990	Drama		
3107	Backdraft 	1991	Action	Drama	
3108	Fisher King, The 	1991	Comedy	Drama	Romance
3113	End of Days 	1999	Action	Thriller	
3114	Toy Story 2 	1999	Animation	Children's	Comedy
3118	Tumbleweeds 	1999	Drama		
3122	Santa Fe Trail 	1940	Drama	Romance	Western
3125	End of the Affair, The 	1999	Drama		
3130	Bonfire of the Vanities 	1990	Comedy		
3145	Cradle Will Rock, The 	1999	Drama		
3147	Green Mile, The 	1999	Drama	Thriller	
3148	Cider House Rules, The 	1999	Drama		
3150	War Zone, The 	1999	Drama		
3152	Last Picture Show, The 	1971	Drama		
3155	Anna and the King 	1999	Drama	Romance	
3156	Bicentennial Man 	1999	Comedy	Drama	Sci-Fi
3157	Stuart Little 	1999	Children's	Comedy	
3159	Fantasia 2000 	1999	Animation	Children's	Musical
3160	Magnolia 	1999	Drama		
3163	Topsy-Turvy 	1999	Drama		
3168	Easy Rider 	1969	Adventure	Drama	
3173	Any Given Sunday 	1999	Drama		
3174	Man on the Moon 	1999	Comedy	Drama	
3175	Galaxy Quest 	1999	Adventure	Comedy	Sci-Fi
3176	Talented Mr. Ripley, The 	1999	Drama	Mystery	Thriller
3177	Next Friday 	1999	Comedy		
3179	Angela's Ashes 	1999	Drama		
3181	Titus 	1999	Drama		
3185	Snow Falling on Cedars 	1999	Drama		
3186	Girl, Interrupted 	1999	Drama		
3190	Supernova 	2000	Adventure	Sci-Fi	
3196	Stalag 17 	1953	Drama	War	
3200	Last Detail, The 	1973	Comedy	Drama	
3201	Five Easy Pieces 	1970	Drama		
3203	Dead Calm 	1989	Thriller		
3204	Boys from Brazil, The 	1978	Thriller		
3208	Loaded Weapon 1 	1993	Action	Comedy	
3210	Fast Times at Ridgemont High 	1982	Comedy		
3213	Batman: Mask of the Phantasm 	1993	Animation	Children's	
3217	Star Is Born, A 	1937	Drama		
3218	Poison 	1991	Drama		
3219	Pacific Heights 	1990	Thriller		
3224	Woman in the Dunes (Suna no onna) 	1964	Drama		
3225	Down to You 	2000	Comedy	Romance	
3238	Eye of the Beholder 	1999	Thriller		
3239	Isn't She Great? 	2000	Comedy		
3240	Big Tease, The 	1999	Comedy		
3241	Cup, The (Phorpa) 	1999	Comedy		
3243	Encino Man 	1992	Comedy		
3246	Malcolm X 	1992	Drama		
3247	Sister Act 	1992	Comedy	Crime	
3248	Sister Act 2: Back in the Habit 	1993	Comedy		
3250	Alive 	1993	Drama		
3252	Scent of a Woman 	1992	Drama		
3253	Wayne's World 	1992	Comedy		
3255	League of Their Own, A 	1992	Comedy	Drama	
3256	Patriot Games 	1992	Action	Thriller	
3257	Bodyguard, The 	1992	Action	Romance	Thriller
3259	Far and Away 	1992	Drama	Romance	
3260	Howards End 	1992	Drama		
3261	Singles 	1992	Comedy	Drama	Romance
3262	Twin Peaks: Fire Walk with Me 	1992	Drama	Mystery	
3263	White Men Can't Jump 	1992	Comedy		
3264	Buffy the Vampire Slayer 	1992	Comedy	Horror	
3265	Hard-Boiled (Lashou shentan) 	1992	Action	Crime	
3267	Mariachi, El 	1992	Action	Thriller	
3269	Forever Young 	1992	Adventure	Romance	Sci-Fi
3271	Of Mice and Men 	1992	Drama		
3272	Bad Lieutenant 	1992	Crime	Drama	
3273	Scream 3 	2000	Horror	Mystery	Thriller
3274	Single White Female 	1992	Action		
3276	Gun Shy 	2000	Comedy		
3285	Beach, The 	2000	Adventure	Drama	
3286	Snow Day 	2000	Comedy		
3289	Not One Less (Yi ge dou bu neng shao) 	1999	Drama		
3296	To Sir with Love 	1967	Drama		
3298	Boiler Room 	2000	Drama		
3299	Hanging Up 	2000	Comedy	Drama	
3300	Pitch Black 	2000	Action	Sci-Fi	
3301	Whole Nine Yards, The 	2000	Comedy	Crime	
3317	Wonder Boys 	2000	Comedy	Drama	
3324	Drowning Mona 	2000	Comedy		
3325	Next Best Thing, The 	2000	Comedy	Drama	
3328	Ghost Dog: The Way of the Samurai 	1999	Crime	Drama	
3354	Mission to Mars 	2000	Sci-Fi		
3355	Ninth Gate, The 	2000	Thriller		
3358	Defending Your Life 	1991	Comedy	Romance	
3359	Breaking Away 	1979	Drama		
3363	American Graffiti 	1973	Comedy	Drama	
3386	JFK 	1991	Drama	Mystery	
3396	Muppet Movie, The 	1979	Children's	Comedy	
3401	Baby... Secret of the Lost Legend 	1985	Adventure	Sci-Fi	
3402	Turtle Diary 	1985	Drama		
3405	Night to Remember, A 	1958	Action	Drama	
3408	Erin Brockovich 	2000	Drama		
3409	Final Destination 	2000	Drama	Thriller	
3412	Bear, The 	1988	Adventure		
3418	Thelma & Louise 	1991	Action	Drama	
3420	...And Justice for All 	1979	Drama	Thriller	
3421	Animal House 	1978	Comedy		
3422	She's Gotta Have It 	1986	Comedy	Romance	
3423	School Daze 	1988	Drama		
3424	Do the Right Thing 	1989	Comedy	Drama	
3426	Jungle Fever 	1991	Drama	Romance	
3428	Champ, The 	1979	Drama		
3429	Creature Comforts 	1990	Animation	Comedy	
3430	Death Wish 	1974	Action	Drama	
3432	Death Wish 3 	1985	Action	Drama	
3435	Double Indemnity 	1944	Crime	Film-Noir	
3436	Dying Young 	1991	Drama	Romance	
3438	Teenage Mutant Ninja Turtles 	1990	Action	Children's	Fantasy
3439	Teenage Mutant Ninja Turtles II: The Secret of the Ooze 	1991	Action	Children's	Fantasy
3440	Teenage Mutant Ninja Turtles III 	1993	Action	Children's	Fantasy
3441	Red Dawn 	1984	Action	War	
3444	Bloodsport 	1988	Action		
3448	Good Morning, Vietnam 	1987	Comedy	Drama	War
3450	Grumpy Old Men 	1993	Comedy		
3451	Guess Who's Coming to Dinner 	1967	Comedy	Drama	
3452	Romeo Must Die 	2000	Action	Romance	
3457	Waking the Dead 	1999	Drama		
3459	Gothic 	1986	Drama	Horror	
3461	Lord of the Flies 	1963	Adventure	Drama	Thriller
3462	Modern Times 	1936	Comedy		
3465	That's Life! 	1986	Drama		
3466	Heart and Souls 	1993	Comedy	Fantasy	
3467	Hud 	1963	Drama	Western	
3468	Hustler, The 	1961	Drama		
3470	Dersu Uzala 	1974	Adventure	Drama	
3471	Close Encounters of the Third Kind 	1977	Drama	Sci-Fi	
3476	Jacob's Ladder 	1990	Horror	Mystery	Thriller
3477	Empire Records 	1995	Comedy	Drama	
3479	Ladyhawke 	1985	Adventure	Fantasy	Romance
3480	Lucas 	1986	Drama		
3481	High Fidelity 	2000	Comedy		
3483	Road to El Dorado, The 	2000	Animation	Children's	
3484	Skulls, The 	2000	Thriller		
3489	Hook 	1991	Adventure	Fantasy	
3494	True Grit 	1969	Adventure	Western	
3496	Madame Sousatzka 	1988	Drama		
3498	Midnight Express 	1978	Drama		
3499	Misery 	1990	Horror		
3500	Mr. Saturday Night 	1992	Comedy	Drama	
3501	Murphy's Romance 	1985	Comedy	Romance	
3505	No Way Out 	1987	Thriller		
3509	Black and White 	1999	Drama		
3510	Frequency 	2000	Drama	Thriller	
3511	Ready to Rumble 	2000	Comedy		
3512	Return to Me 	2000	Drama	Romance	
3513	Rules of Engagement 	2000	Drama	Thriller	
3514	Joe Gould's Secret 	2000	Drama		
3515	Me Myself I 	2000	Comedy		
3516	Bell, Book and Candle 	1958	Comedy	Romance	
3524	Arthur 	1981	Comedy	Romance	
3534	28 Days 	2000	Comedy		
3535	American Psycho 	2000	Comedy	Horror	Thriller
3536	Keeping the Faith 	2000	Comedy	Romance	
3537	Where the Money Is 	2000	Comedy	Drama	
3538	East is East 	1999	Comedy		
3543	Diner 	1982	Comedy	Drama	
3544	Shakes the Clown 	1991	Comedy		
3546	What Ever Happened to Baby Jane? 	1962	Drama	Thriller	
3552	Caddyshack 	1980	Comedy		
3555	U-571 	2000	Action	Thriller	
3556	Virgin Suicides, The 	1999	Comedy	Drama	
3565	Where the Heart Is 	2000	Comedy	Drama	
3566	Big Kahuna, The 	2000	Comedy	Drama	
3569	Idiots, The (Idioterne) 	1998	Comedy	Drama	
3578	Gladiator 	2000	Action	Drama	
3591	Mr. Mom 	1983	Comedy	Drama	
3593	Battlefield Earth 	2000	Action	Sci-Fi	
3594	Center Stage 	2000	Drama		
3600	Blue Hawaii 	1961	Comedy	Musical	
3608	Pee-wee's Big Adventure 	1985	Comedy		
3614	Honeymoon in Vegas 	1992	Comedy	Romance	
3615	Dinosaur 	2000	Animation	Children's	
3616	Loser 	2000	Comedy	Romance	
3617	Road Trip 	2000	Comedy		
3618	Small Time Crooks 	2000	Comedy		
3619	Hollywood Knights, The 	1980	Comedy		
3623	Mission: Impossible 2 	2000	Action	Thriller	
3624	Shanghai Noon 	2000	Action		
3627	Carnival of Souls 	1962	Horror	Thriller	
3639	Man with the Golden Gun, The 	1974	Action		
3646	Big Momma's House 	2000	Comedy		
3654	Guns of Navarone, The 	1961	Action	Drama	War
3671	Blazing Saddles 	1974	Comedy	Western	
3676	Eraserhead 	1977	Drama	Horror	
3680	Decline of Western Civilization Part II: The Metal Years, The 	1988	Documentary		
3683	Blood Simple 	1984	Drama	Film-Noir	
3686	Flatliners 	1990	Thriller		
3688	Porky's 	1981	Comedy		
3689	Porky's II: The Next Day 	1983	Comedy		
3697	Predator 2 	1990	Action	Sci-Fi	Thriller
3698	Running Man, The 	1987	Action	Adventure	Sci-Fi
3702	Mad Max 	1979	Action	Sci-Fi	
3706	Angel Heart 	1987	Film-Noir	Mystery	Thriller
3707	Nine 1/2 Weeks 	1986	Drama		
3717	Gone in 60 Seconds 	2000	Action	Crime	
3719	Love's Labour's Lost 	2000	Comedy	Romance	
3743	Boys and Girls 	2000	Comedy	Romance	
3745	Titan A.E. 	2000	Adventure	Animation	Sci-Fi
3746	Butterfly (La Lengua de las Mariposas) 	2000	Drama	War	
3747	Jesus' Son 	1999	Drama		
3751	Chicken Run 	2000	Animation	Children's	Comedy
3752	Me, Myself and Irene 	2000	Comedy		
3753	Patriot, The 	2000	Action	Drama	War
3754	Adventures of Rocky and Bullwinkle, The 	2000	Animation	Children's	Comedy
3755	Perfect Storm, The 	2000	Action	Adventure	Thriller
3763	F/X 	1986	Action	Crime	Thriller
3785	Scary Movie 	2000	Comedy	Horror	
3786	But I'm a Cheerleader 	1999	Comedy		
3789	Pawnbroker, The 	1965	Drama		
3790	Groove 	2000	Drama		
3791	Footloose 	1984	Drama		
3792	Duel in the Sun 	1946	Western		
3793	X-Men 	2000	Action	Sci-Fi	
3794	Chuck & Buck 	2000	Comedy	Drama	
3795	Five Senses, The 	1999	Drama		
3796	Wisdom of Crocodiles, The (a.k.a. Immortality) 	2000	Romance	Thriller	
3797	In Crowd, The 	2000	Thriller		
3798	What Lies Beneath 	2000	Thriller		
3799	Pokemon the Movie 2000 	2000	Animation	Children's	
3807	Sinbad and the Eye of the Tiger 	1977	Action	Adventure	
3809	What About Bob? 	1991	Comedy		
3814	Love and Death 	1975	Comedy		
3819	Tampopo 	1986	Comedy		
3820	Thomas and the Magic Railroad 	2000	Children's		
3821	Nutty Professor II: The Klumps 	2000	Comedy		
3825	Coyote Ugly 	2000	Drama		
3826	Hollow Man 	2000	Horror	Sci-Fi	Thriller
3827	Space Cowboys 	2000	Action	Sci-Fi	
3830	Psycho Beach Party 	2000	Comedy	Horror	Thriller
3840	Pumpkinhead 	1988	Horror		
3841	Air America 	1990	Action	Comedy	
3851	I'm the One That I Want 	2000	Comedy		
3852	Tao of Steve, The 	2000	Comedy		
3859	Eyes of Tammy Faye, The 	2000	Documentary		
3863	Cell, The 	2000	Sci-Fi	Thriller	
3865	Original Kings of Comedy, The 	2000	Comedy	Documentary	
3867	All the Rage (a.k.a. It's the Rage) 	1999	Drama		
3868	Naked Gun: From the Files of Police Squad!, The 	1988	Comedy		
3869	Naked Gun 2 1/2: The Smell of Fear, The 	1991	Comedy		
3871	Shane 	1953	Drama	Western	
3873	Cat Ballou 	1965	Comedy	Western	
3879	Art of War, The 	2000	Action		
3882	Bring It On 	2000	Comedy		
3893	Nurse Betty 	2000	Comedy	Thriller	
3895	Watcher, The 	2000	Crime	Thriller	
3896	Way of the Gun, The 	2000	Crime	Thriller	
3897	Almost Famous 	2000	Comedy	Drama	
3910	Dancer in the Dark 	2000	Drama	Musical	
3911	Best in Show 	2000	Comedy		
3914	Broken Hearts Club, The 	2000	Drama		
3915	Girlfight 	2000	Drama		
3916	Remember the Titans 	2000	Drama		
3920	Faraway, So Close (In Weiter Ferne, So Nah!) 	1993	Drama	Fantasy	
3927	Fantastic Voyage 	1966	Adventure	Sci-Fi	
3928	Abbott and Costello Meet Frankenstein 	1948	Comedy	Horror	
3930	Creature From the Black Lagoon, The 	1954	Horror		
3931	Giant Gila Monster, The 	1959	Horror	Sci-Fi	
3932	Invisible Man, The 	1933	Horror	Sci-Fi	
3933	Killer Shrews, The 	1959	Horror	Sci-Fi	
3934	Kronos 	1957	Sci-Fi		
3935	Kronos 	1973	Horror		
3936	Phantom of the Opera, The 	1943	Drama	Thriller	
3937	Runaway 	1984	Sci-Fi	Thriller	
3938	Slumber Party Massacre, The 	1982	Horror		
3939	Slumber Party Massacre II, The 	1987	Horror		
3941	Sorority House Massacre 	1986	Horror		
3942	Sorority House Massacre II 	1990	Horror		
3943	Bamboozled 	2000	Comedy		
3944	Bootmen 	2000	Comedy	Drama	
3945	Digimon: The Movie 	2000	Adventure	Animation	Children's
3946	Get Carter 	2000	Action	Drama	Thriller
3947	Get Carter 	1971	Thriller		
3948	Meet the Parents 	2000	Comedy		
3949	Requiem for a Dream 	2000	Drama		
3950	Tigerland 	2000	Drama		
3951	Two Family House 	2000	Drama		
3952	Contender, The 	2000	Drama	Thriller	
